Employee_ID,Review_Quarter,Performance_Score,Manager_Feedback,,
11213,Q3,2,Poor,,
11213,Q4,2,Poor,,
11214,Q1,3,Average,,
11214,Q2,3,Average,,
11214,Q3,3,Average,,
11214,Q4,4,Good,,
11215,Q1,2,Poor,,
11215,Q2,1,Poor,,
11215,Q3,4,Good,,
11215,Q4,3,Average,,
11216,Q1,5,Excellent,,
11216,Q2,1,Poor,,
11216,Q3,4,Good,,
11216,Q4,1,Poor,,
11217,Q1,5,Excellent,,
11217,Q2,5,Excellent,,
11217,Q3,5,Excellent,,
11217,Q4,1,Poor,,
11218,Q1,5,Excellent,,
11218,Q2,1,Poor,,
11218,Q3,5,Excellent,,
11218,Q4,2,Poor,,
11219,Q1,1,Poor,,
11219,Q2,1,Poor,,
11219,Q3,2,Poor,,
11219,Q4,4,Good,,
11220,Q1,5,Excellent,,
11220,Q2,2,Poor,,
11220,Q3,5,Excellent,,
11220,Q4,4,Good,,
11221,Q1,3,Average,,
11221,Q2,1,Poor,,
11221,Q3,2,Poor,,
11221,Q4,3,Average,,
11222,Q1,5,Excellent,,
11222,Q2,1,Poor,,
11222,Q3,5,Excellent,,
11222,Q4,5,Excellent,,
11223,Q1,2,Poor,,
11223,Q2,5,Excellent,,
11223,Q3,3,Average,,
11223,Q4,3,Average,,
11224,Q1,4,Good,,
11224,Q2,4,Good,,
11224,Q3,4,Good,,
11224,Q4,5,Excellent,,
11225,Q1,3,Average,,
11225,Q2,2,Poor,,
11225,Q3,5,Excellent,,
11225,Q4,3,Average,,
11226,Q1,2,Poor,,
11226,Q2,4,Good,,
11226,Q3,3,Average,,
11226,Q4,3,Average,,
11227,Q1,5,Excellent,,
11227,Q2,4,Good,,
11227,Q3,5,Excellent,,
11227,Q4,4,Good,,
11228,Q1,5,Excellent,,
11228,Q2,2,Poor,,
11228,Q3,1,Poor,,
11228,Q4,3,Average,,
11229,Q1,2,Poor,,
11229,Q2,5,Excellent,,
11229,Q3,1,Poor,,
11229,Q4,4,Good,,
11230,Q1,3,Average,,
11230,Q2,1,Poor,,
11230,Q3,3,Average,,
11230,Q4,4,Good,,
11231,Q1,2,Poor,,
11231,Q2,4,Good,,
11231,Q3,5,Excellent,,
11231,Q4,5,Excellent,,
11232,Q1,3,Average,,
11232,Q2,1,Poor,,
11232,Q3,2,Poor,,
11232,Q4,2,Poor,,
11233,Q1,2,Poor,,
11233,Q2,1,Poor,,
11233,Q3,5,Excellent,,
11233,Q4,1,Poor,,
11234,Q1,2,Poor,,
11234,Q2,1,Poor,,
11234,Q3,5,Excellent,,
11234,Q4,3,Average,,
11235,Q1,5,Excellent,,
11235,Q2,5,Excellent,,
11235,Q3,2,Poor,,
11235,Q4,4,Good,,
11236,Q1,5,Excellent,,
11236,Q2,4,Good,,
11236,Q3,5,Excellent,,
11236,Q4,1,Poor,,
11237,Q1,3,Average,,
11237,Q2,2,Poor,,
11237,Q3,1,Poor,,
11237,Q4,3,Average,,
11238,Q1,2,Poor,,
11238,Q2,2,Poor,,
11238,Q3,1,Poor,,
11238,Q4,3,Average,,
11239,Q1,5,Excellent,,
11239,Q2,5,Excellent,,
11239,Q3,3,Average,,
11239,Q4,5,Excellent,,
11240,Q1,1,Poor,,
11240,Q2,5,Excellent,,
11240,Q3,5,Excellent,,
11240,Q4,4,Good,,
11241,Q1,2,Poor,,
11241,Q2,1,Poor,,
11241,Q3,5,Excellent,,
11241,Q4,1,Poor,,
11242,Q1,3,Average,,
11242,Q2,4,Good,,
11242,Q3,2,Poor,,
11242,Q4,4,Good,,
11243,Q1,3,Average,,
11243,Q2,5,Excellent,,
11243,Q3,3,Average,,
11243,Q4,1,Poor,,
11244,Q1,3,Average,,
11244,Q2,5,Excellent,,
11244,Q3,3,Average,,
11244,Q4,1,Poor,,
11245,Q1,4,Good,,
11245,Q2,3,Average,,
11245,Q3,3,Average,,
11245,Q4,3,Average,,
11246,Q1,2,Poor,,
11246,Q2,5,Excellent,,
11246,Q3,3,Average,,
11246,Q4,3,Average,,
11247,Q1,1,Poor,,
11247,Q2,4,Good,,
11247,Q3,4,Good,,
11247,Q4,5,Excellent,,
11248,Q1,3,Average,,
11248,Q2,4,Good,,
11248,Q3,2,Poor,,
11248,Q4,3,Average,,
11249,Q1,3,Average,,
11249,Q2,4,Good,,
11249,Q3,2,Poor,,
11249,Q4,4,Good,,
11250,Q1,4,Good,,
11250,Q2,2,Poor,,
11250,Q3,1,Poor,,
11250,Q4,3,Average,,
11251,Q1,5,Excellent,,
11251,Q2,2,Poor,,
11251,Q3,5,Excellent,,
11251,Q4,3,Average,,
11252,Q1,3,Average,,
11252,Q2,5,Excellent,,
11252,Q3,5,Excellent,,
11252,Q4,3,Average,,
11253,Q1,5,Excellent,,
11253,Q2,1,Poor,,
11253,Q3,2,Poor,,
11253,Q4,2,Poor,,
11254,Q1,2,Poor,,
11254,Q2,2,Poor,,
11254,Q3,5,Excellent,,
11254,Q4,5,Excellent,,
11255,Q1,1,Poor,,
11255,Q2,1,Poor,,
11255,Q3,1,Poor,,
11255,Q4,1,Poor,,
11256,Q1,3,Average,,
11256,Q2,4,Good,,
11256,Q3,4,Good,,
11256,Q4,1,Poor,,
11257,Q1,2,Poor,,
11257,Q2,1,Poor,,
11257,Q3,1,Poor,,
11257,Q4,1,Poor,,
11258,Q1,4,Good,,
11258,Q2,1,Poor,,
11258,Q3,5,Excellent,,
11258,Q4,4,Good,,
11259,Q1,5,Excellent,,
11259,Q2,5,Excellent,,
11259,Q3,4,Good,,
11259,Q4,4,Good,,
11260,Q1,1,Poor,,
11260,Q2,5,Excellent,,
11260,Q3,5,Excellent,,
11260,Q4,3,Average,,
11261,Q1,2,Poor,,
11261,Q2,5,Excellent,,
11261,Q3,5,Excellent,,
11261,Q4,2,Poor,,
11262,Q1,2,Poor,,
11262,Q2,4,Good,,
11262,Q3,4,Good,,
11262,Q4,5,Excellent,,
11263,Q1,5,Excellent,,
11263,Q2,1,Poor,,
11263,Q3,2,Poor,,
11263,Q4,2,Poor,,
11264,Q1,1,Poor,,
11264,Q2,5,Excellent,,
11264,Q3,5,Excellent,,
11264,Q4,3,Average,,
11265,Q1,2,Poor,,
11265,Q2,3,Average,,
11265,Q3,5,Excellent,,
11265,Q4,5,Excellent,,
11266,Q1,3,Average,,
11266,Q2,1,Poor,,
11266,Q3,5,Excellent,,
11266,Q4,4,Good,,
11267,Q1,2,Poor,,
11267,Q2,2,Poor,,
11267,Q3,1,Poor,,
11267,Q4,1,Poor,,
11268,Q1,3,Average,,
11268,Q2,5,Excellent,,
11268,Q3,1,Poor,,
11268,Q4,5,Excellent,,
11269,Q1,2,Poor,,
11269,Q2,3,Average,,
11269,Q3,2,Poor,,
11269,Q4,2,Poor,,
11270,Q1,2,Poor,,
11270,Q2,1,Poor,,
11270,Q3,5,Excellent,,
11270,Q4,5,Excellent,,
11271,Q1,4,Good,,
11271,Q2,4,Good,,
11271,Q3,3,Average,,
11271,Q4,5,Excellent,,
11272,Q1,4,Good,,
11272,Q2,3,Average,,
11272,Q3,5,Excellent,,
11272,Q4,4,Good,,
11273,Q1,3,Average,,
11273,Q2,3,Average,,
11273,Q3,5,Excellent,,
11273,Q4,4,Good,,
11274,Q1,3,Average,,
11274,Q2,5,Excellent,,
11274,Q3,3,Average,,
11274,Q4,5,Excellent,,
11275,Q1,5,Excellent,,
11275,Q2,2,Poor,,
11275,Q3,4,Good,,
11275,Q4,4,Good,,
11276,Q1,4,Good,,
11276,Q2,5,Excellent,,
11276,Q3,4,Good,,
11276,Q4,2,Poor,,
11277,Q1,2,Poor,,
11277,Q2,1,Poor,,
11277,Q3,3,Average,,
11277,Q4,2,Poor,,
11278,Q1,2,Poor,,
11278,Q2,4,Good,,
11278,Q3,3,Average,,
11278,Q4,4,Good,,
11279,Q1,3,Average,,
11279,Q2,2,Poor,,
11279,Q3,2,Poor,,
11279,Q4,1,Poor,,
11280,Q1,2,Poor,,
11280,Q2,2,Poor,,
11280,Q3,5,Excellent,,
11280,Q4,4,Good,,
11281,Q1,4,Good,,
11281,Q2,1,Poor,,
11281,Q3,5,Excellent,,
11281,Q4,5,Excellent,,
11282,Q1,5,Excellent,,
11282,Q2,4,Good,,
11282,Q3,3,Average,,
11282,Q4,2,Poor,,
11283,Q1,2,Poor,,
11283,Q2,3,Average,,
11283,Q3,3,Average,,
11283,Q4,3,Average,,
11284,Q1,3,Average,,
11284,Q2,4,Good,,
11284,Q3,5,Excellent,,
11284,Q4,1,Poor,,
11285,Q1,4,Good,,
11285,Q2,4,Good,,
11285,Q3,4,Good,,
11285,Q4,4,Good,,
11286,Q1,5,Excellent,,
11286,Q2,5,Excellent,,
11286,Q3,3,Average,,
11286,Q4,2,Poor,,
11287,Q1,5,Excellent,,
11287,Q2,5,Excellent,,
11287,Q3,1,Poor,,
11287,Q4,5,Excellent,,
11288,Q1,3,Average,,
11288,Q2,3,Average,,
11288,Q3,5,Excellent,,
11288,Q4,3,Average,,
11289,Q1,3,Average,,
11289,Q2,5,Excellent,,
11289,Q3,4,Good,,
11289,Q4,1,Poor,,
11290,Q1,5,Excellent,,
11290,Q2,5,Excellent,,
11290,Q3,4,Good,,
11290,Q4,2,Poor,,
11291,Q1,3,Average,,
11291,Q2,3,Average,,
11291,Q3,2,Poor,,
11291,Q4,2,Poor,,
11292,Q1,1,Poor,,
11292,Q2,4,Good,,
11292,Q3,1,Poor,,
11292,Q4,1,Poor,,
11293,Q1,2,Poor,,
11293,Q2,4,Good,,
11293,Q3,4,Good,,
11293,Q4,5,Excellent,,
11294,Q1,3,Average,,
11294,Q2,1,Poor,,
11294,Q3,3,Average,,
11294,Q4,4,Good,,
11295,Q1,1,Poor,,
11295,Q2,4,Good,,
11295,Q3,3,Average,,
11295,Q4,2,Poor,,
11296,Q1,3,Average,,
11296,Q2,1,Poor,,
11296,Q3,3,Average,,
11296,Q4,1,Poor,,
11297,Q1,5,Excellent,,
11297,Q2,2,Poor,,
11297,Q3,5,Excellent,,
11297,Q4,4,Good,,
11298,Q1,1,Poor,,
11298,Q2,4,Good,,
11298,Q3,5,Excellent,,
11298,Q4,5,Excellent,,
11299,Q1,3,Average,,
11299,Q2,3,Average,,
11299,Q3,3,Average,,
11299,Q4,1,Poor,,
11300,Q1,2,Poor,,
11300,Q2,3,Average,,
11300,Q3,1,Poor,,
11300,Q4,2,Poor,,
11301,Q1,3,Average,,
11301,Q2,5,Excellent,,
11301,Q3,3,Average,,
11301,Q4,5,Excellent,,
11302,Q1,1,Poor,,
11302,Q2,1,Poor,,
11302,Q3,4,Good,,
11302,Q4,2,Poor,,
11303,Q1,5,Excellent,,
11303,Q2,5,Excellent,,
11303,Q3,2,Poor,,
11303,Q4,5,Excellent,,
11304,Q1,4,Good,,
11304,Q2,5,Excellent,,
11304,Q3,3,Average,,
11304,Q4,4,Good,,
11305,Q1,5,Excellent,,
11305,Q2,4,Good,,
11305,Q3,5,Excellent,,
11305,Q4,4,Good,,
11306,Q1,3,Average,,
11306,Q2,3,Average,,
11306,Q3,3,Average,,
11306,Q4,3,Average,,
11307,Q1,1,Poor,,
11307,Q2,4,Good,,
11307,Q3,2,Poor,,
11307,Q4,5,Excellent,,
11308,Q1,1,Poor,,
11308,Q2,5,Excellent,,
11308,Q3,5,Excellent,,
11308,Q4,1,Poor,,
11309,Q1,5,Excellent,,
11309,Q2,4,Good,,
11309,Q3,3,Average,,
11309,Q4,4,Good,,
11310,Q1,4,Good,,
11310,Q2,2,Poor,,
11310,Q3,4,Good,,
11310,Q4,3,Average,,
11311,Q1,4,Good,,
11311,Q2,3,Average,,
11311,Q3,2,Poor,,
11311,Q4,2,Poor,,
11312,Q1,4,Good,,
11312,Q2,4,Good,,
11312,Q3,5,Excellent,,
11312,Q4,3,Average,,
11313,Q1,1,Poor,,
11313,Q2,4,Good,,
11313,Q3,5,Excellent,,
11313,Q4,2,Poor,,
11314,Q1,5,Excellent,,
11314,Q2,4,Good,,
11314,Q3,2,Poor,,
11314,Q4,4,Good,,
11315,Q1,5,Excellent,,
11315,Q2,4,Good,,
11315,Q3,2,Poor,,
11315,Q4,2,Poor,,
11316,Q1,2,Poor,,
11316,Q2,5,Excellent,,
11316,Q3,5,Excellent,,
11316,Q4,2,Poor,,
11317,Q1,2,Poor,,
11317,Q2,3,Average,,
11317,Q3,1,Poor,,
11317,Q4,5,Excellent,,
11318,Q1,4,Good,,
11318,Q2,1,Poor,,
11318,Q3,2,Poor,,
11318,Q4,3,Average,,
11319,Q1,4,Good,,
11319,Q2,4,Good,,
11319,Q3,4,Good,,
11319,Q4,4,Good,,
11320,Q1,1,Poor,,
11320,Q2,1,Poor,,
11320,Q3,1,Poor,,
11320,Q4,5,Excellent,,
11321,Q1,3,Average,,
11321,Q2,3,Average,,
11321,Q3,1,Poor,,
11321,Q4,2,Poor,,
11322,Q1,4,Good,,
11322,Q2,4,Good,,
11322,Q3,2,Poor,,
11322,Q4,5,Excellent,,
11323,Q1,4,Good,,
11323,Q2,3,Average,,
11323,Q3,1,Poor,,
11323,Q4,1,Poor,,
11324,Q1,1,Poor,,
11324,Q2,5,Excellent,,
11324,Q3,4,Good,,
11324,Q4,1,Poor,,
11325,Q1,5,Excellent,,
11325,Q2,1,Poor,,
11325,Q3,3,Average,,
11325,Q4,1,Poor,,
11326,Q1,4,Good,,
11326,Q2,3,Average,,
11326,Q3,1,Poor,,
11326,Q4,1,Poor,,
11327,Q1,1,Poor,,
11327,Q2,1,Poor,,
11327,Q3,5,Excellent,,
11327,Q4,5,Excellent,,
11328,Q1,2,Poor,,
11328,Q2,2,Poor,,
11328,Q3,3,Average,,
11328,Q4,4,Good,,
11329,Q1,2,Poor,,
11329,Q2,5,Excellent,,
11329,Q3,2,Poor,,
11329,Q4,2,Poor,,
11330,Q1,3,Average,,
11330,Q2,4,Good,,
11330,Q3,5,Excellent,,
11330,Q4,4,Good,,
11331,Q1,5,Excellent,,
11331,Q2,1,Poor,,
11331,Q3,5,Excellent,,
11331,Q4,4,Good,,
11332,Q1,3,Average,,
11332,Q2,3,Average,,
11332,Q3,1,Poor,,
11332,Q4,3,Average,,
11333,Q1,3,Average,,
11333,Q2,1,Poor,,
11333,Q3,3,Average,,
11333,Q4,1,Poor,,
11334,Q1,5,Excellent,,
11334,Q2,4,Good,,
11334,Q3,4,Good,,
11334,Q4,4,Good,,
11335,Q1,5,Excellent,,
11335,Q2,4,Good,,
11335,Q3,4,Good,,
11335,Q4,4,Good,,
11336,Q1,1,Poor,,
11336,Q2,2,Poor,,
11336,Q3,5,Excellent,,
11336,Q4,5,Excellent,,
11337,Q1,3,Average,,
11337,Q2,2,Poor,,
11337,Q3,4,Good,,
11337,Q4,3,Average,,
11338,Q1,5,Excellent,,
11338,Q2,2,Poor,,
11338,Q3,1,Poor,,
11338,Q4,4,Good,,
11339,Q1,4,Good,,
11339,Q2,1,Poor,,
11339,Q3,3,Average,,
11339,Q4,3,Average,,
11340,Q1,2,Poor,,
11340,Q2,1,Poor,,
11340,Q3,4,Good,,
11340,Q4,4,Good,,
11341,Q1,5,Excellent,,
11341,Q2,2,Poor,,
11341,Q3,5,Excellent,,
11341,Q4,2,Poor,,
11342,Q1,5,Excellent,,
11342,Q2,4,Good,,
11342,Q3,2,Poor,,
11342,Q4,3,Average,,
11343,Q1,2,Poor,,
11343,Q2,4,Good,,
11343,Q3,2,Poor,,
11343,Q4,1,Poor,,
11344,Q1,5,Excellent,,
11344,Q2,4,Good,,
11344,Q3,1,Poor,,
11344,Q4,3,Average,,
11345,Q1,3,Average,,
11345,Q2,5,Excellent,,
11345,Q3,2,Poor,,
11345,Q4,4,Good,,
11346,Q1,2,Poor,,
11346,Q2,1,Poor,,
11346,Q3,3,Average,,
11346,Q4,4,Good,,
11347,Q1,5,Excellent,,
11347,Q2,1,Poor,,
11347,Q3,1,Poor,,
11347,Q4,4,Good,,
11348,Q1,1,Poor,,
11348,Q2,4,Good,,
11348,Q3,5,Excellent,,
11348,Q4,4,Good,,
11349,Q1,4,Good,,
11349,Q2,4,Good,,
11349,Q3,4,Good,,
11349,Q4,3,Average,,
11350,Q1,1,Poor,,
11350,Q2,3,Average,,
11350,Q3,4,Good,,
11350,Q4,4,Good,,
11351,Q1,5,Excellent,,
11351,Q2,4,Good,,
11351,Q3,2,Poor,,
11351,Q4,5,Excellent,,
11352,Q1,4,Good,,
11352,Q2,3,Average,,
11352,Q3,2,Poor,,
11352,Q4,5,Excellent,,
11353,Q1,3,Average,,
11353,Q2,5,Excellent,,
11353,Q3,5,Excellent,,
11353,Q4,5,Excellent,,
11354,Q1,3,Average,,
11354,Q2,4,Good,,
11354,Q3,2,Poor,,
11354,Q4,4,Good,,
11355,Q1,3,Average,,
11355,Q2,5,Excellent,,
11355,Q3,1,Poor,,
11355,Q4,5,Excellent,,
11356,Q1,2,Poor,,
11356,Q2,3,Average,,
11356,Q3,5,Excellent,,
11356,Q4,5,Excellent,,
11357,Q1,3,Average,,
11357,Q2,2,Poor,,
11357,Q3,2,Poor,,
11357,Q4,3,Average,,
11358,Q1,3,Average,,
11358,Q2,5,Excellent,,
11358,Q3,1,Poor,,
11358,Q4,2,Poor,,
11359,Q1,5,Excellent,,
11359,Q2,5,Excellent,,
11359,Q3,5,Excellent,,
11359,Q4,5,Excellent,,
11360,Q1,1,Poor,,
11360,Q2,3,Average,,
11360,Q3,4,Good,,
11360,Q4,4,Good,,
11361,Q1,2,Poor,,
11361,Q2,4,Good,,
11361,Q3,2,Poor,,
11361,Q4,3,Average,,
11362,Q1,2,Poor,,
11362,Q2,2,Poor,,
11362,Q3,3,Average,,
11362,Q4,4,Good,,
11363,Q1,1,Poor,,
11363,Q2,3,Average,,
11363,Q3,4,Good,,
11363,Q4,2,Poor,,
11364,Q1,4,Good,,
11364,Q2,3,Average,,
11364,Q3,4,Good,,
11364,Q4,5,Excellent,,
11365,Q1,1,Poor,,
11365,Q2,4,Good,,
11365,Q3,4,Good,,
11365,Q4,5,Excellent,,
11366,Q1,1,Poor,,
11366,Q2,3,Average,,
11366,Q3,5,Excellent,,
11366,Q4,3,Average,,
11367,Q1,1,Poor,,
11367,Q2,2,Poor,,
11367,Q3,5,Excellent,,
11367,Q4,4,Good,,
11368,Q1,4,Good,,
11368,Q2,3,Average,,
11368,Q3,5,Excellent,,
11368,Q4,1,Poor,,
11369,Q1,2,Poor,,
11369,Q2,1,Poor,,
11369,Q3,1,Poor,,
11369,Q4,1,Poor,,
11370,Q1,3,Average,,
11370,Q2,2,Poor,,
11370,Q3,4,Good,,
11370,Q4,5,Excellent,,
11371,Q1,5,Excellent,,
11371,Q2,5,Excellent,,
11371,Q3,3,Average,,
11371,Q4,5,Excellent,,
11372,Q1,5,Excellent,,
11372,Q2,1,Poor,,
11372,Q3,2,Poor,,
11372,Q4,5,Excellent,,
11373,Q1,5,Excellent,,
11373,Q2,1,Poor,,
11373,Q3,3,Average,,
11373,Q4,4,Good,,
11374,Q1,5,Excellent,,
11374,Q2,4,Good,,
11374,Q3,1,Poor,,
11374,Q4,5,Excellent,,
11375,Q1,5,Excellent,,
11375,Q2,4,Good,,
11375,Q3,1,Poor,,
11375,Q4,5,Excellent,,
11376,Q1,1,Poor,,
11376,Q2,1,Poor,,
11376,Q3,2,Poor,,
11376,Q4,3,Average,,
11377,Q1,2,Poor,,
11377,Q2,2,Poor,,
11377,Q3,1,Poor,,
11377,Q4,3,Average,,
11378,Q1,3,Average,,
11378,Q2,1,Poor,,
11378,Q3,2,Poor,,
11378,Q4,2,Poor,,
11379,Q1,1,Poor,,
11379,Q2,1,Poor,,
11379,Q3,1,Poor,,
11379,Q4,3,Average,,
11380,Q1,4,Good,,
11380,Q2,5,Excellent,,
11380,Q3,3,Average,,
11380,Q4,2,Poor,,
11381,Q1,5,Excellent,,
11381,Q2,3,Average,,
11381,Q3,1,Poor,,
11381,Q4,2,Poor,,
11382,Q1,4,Good,,
11382,Q2,2,Poor,,
11382,Q3,5,Excellent,,
11382,Q4,4,Good,,
11383,Q1,1,Poor,,
11383,Q2,2,Poor,,
11383,Q3,5,Excellent,,
11383,Q4,4,Good,,
11384,Q1,2,Poor,,
11384,Q2,1,Poor,,
11384,Q3,4,Good,,
11384,Q4,4,Good,,
11385,Q1,1,Poor,,
11385,Q2,3,Average,,
11385,Q3,1,Poor,,
11385,Q4,4,Good,,
11386,Q1,4,Good,,
11386,Q2,5,Excellent,,
11386,Q3,3,Average,,
11386,Q4,4,Good,,
11387,Q1,5,Excellent,,
11387,Q2,4,Good,,
11387,Q3,3,Average,,
11387,Q4,2,Poor,,
11388,Q1,4,Good,,
11388,Q2,1,Poor,,
11388,Q3,3,Average,,
11388,Q4,3,Average,,
11389,Q1,1,Poor,,
11389,Q2,3,Average,,
11389,Q3,3,Average,,
11389,Q4,2,Poor,,
11390,Q1,4,Good,,
11390,Q2,2,Poor,,
11390,Q3,4,Good,,
11390,Q4,3,Average,,
11391,Q1,2,Poor,,
11391,Q2,5,Excellent,,
11391,Q3,4,Good,,
11391,Q4,3,Average,,
11392,Q1,3,Average,,
11392,Q2,4,Good,,
11392,Q3,5,Excellent,,
11392,Q4,3,Average,,
11393,Q1,5,Excellent,,
11393,Q2,3,Average,,
11393,Q3,1,Poor,,
11393,Q4,3,Average,,
11394,Q1,2,Poor,,
11394,Q2,3,Average,,
11394,Q3,5,Excellent,,
11394,Q4,2,Poor,,
11395,Q1,1,Poor,,
11395,Q2,5,Excellent,,
11395,Q3,2,Poor,,
11395,Q4,2,Poor,,
11396,Q1,3,Average,,
11396,Q2,2,Poor,,
11396,Q3,3,Average,,
11396,Q4,5,Excellent,,
11397,Q1,3,Average,,
11397,Q2,5,Excellent,,
11397,Q3,1,Poor,,
11397,Q4,1,Poor,,
11398,Q1,2,Poor,,
11398,Q2,3,Average,,
11398,Q3,3,Average,,
11398,Q4,3,Average,,
11399,Q1,4,Good,,
11399,Q2,1,Poor,,
11399,Q3,5,Excellent,,
11399,Q4,2,Poor,,
11400,Q1,5,Excellent,,
11400,Q2,1,Poor,,
11400,Q3,5,Excellent,,
11400,Q4,4,Good,,
11401,Q1,4,Good,,
11401,Q2,3,Average,,
11401,Q3,4,Good,,
11401,Q4,2,Poor,,
11402,Q1,5,Excellent,,
11402,Q2,4,Good,,
11402,Q3,1,Poor,,
11402,Q4,4,Good,,
11403,Q1,1,Poor,,
11403,Q2,4,Good,,
11403,Q3,4,Good,,
11403,Q4,1,Poor,,
11404,Q1,2,Poor,,
11404,Q2,4,Good,,
11404,Q3,2,Poor,,
11404,Q4,3,Average,,
11405,Q1,4,Good,,
11405,Q2,5,Excellent,,
11405,Q3,1,Poor,,
11405,Q4,5,Excellent,,
11406,Q1,5,Excellent,,
11406,Q2,3,Average,,
11406,Q3,1,Poor,,
11406,Q4,2,Poor,,
11407,Q1,4,Good,,
11407,Q2,3,Average,,
11407,Q3,1,Poor,,
11407,Q4,4,Good,,
11408,Q1,3,Average,,
11408,Q2,2,Poor,,
11408,Q3,4,Good,,
11408,Q4,5,Excellent,,
11409,Q1,4,Good,,
11409,Q2,2,Poor,,
11409,Q3,1,Poor,,
11409,Q4,2,Poor,,
11410,Q1,1,Poor,,
11410,Q2,5,Excellent,,
11410,Q3,5,Excellent,,
11410,Q4,3,Average,,
11411,Q1,1,Poor,,
11411,Q2,1,Poor,,
11411,Q3,5,Excellent,,
11411,Q4,4,Good,,
11412,Q1,1,Poor,,
11412,Q2,2,Poor,,
11412,Q3,2,Poor,,
11412,Q4,5,Excellent,,
11413,Q1,3,Average,,
11413,Q2,2,Poor,,
11413,Q3,4,Good,,
11413,Q4,1,Poor,,
11414,Q1,1,Poor,,
11414,Q2,5,Excellent,,
11414,Q3,4,Good,,
11414,Q4,1,Poor,,
11415,Q1,2,Poor,,
11415,Q2,2,Poor,,
11415,Q3,2,Poor,,
11415,Q4,3,Average,,
11416,Q1,3,Average,,
11416,Q2,4,Good,,
11416,Q3,3,Average,,
11416,Q4,5,Excellent,,
11417,Q1,3,Average,,
11417,Q2,5,Excellent,,
11417,Q3,3,Average,,
11417,Q4,4,Good,,
11418,Q1,1,Poor,,
11418,Q2,1,Poor,,
11418,Q3,4,Good,,
11418,Q4,1,Poor,,
11419,Q1,5,Excellent,,
11419,Q2,1,Poor,,
11419,Q3,4,Good,,
11419,Q4,1,Poor,,
11420,Q1,3,Average,,
11420,Q2,2,Poor,,
11420,Q3,5,Excellent,,
11420,Q4,5,Excellent,,
11421,Q1,5,Excellent,,
11421,Q2,4,Good,,
11421,Q3,1,Poor,,
11421,Q4,3,Average,,
11422,Q1,2,Poor,,
11422,Q2,3,Average,,
11422,Q3,3,Average,,
11422,Q4,3,Average,,
11423,Q1,3,Average,,
11423,Q2,3,Average,,
11423,Q3,2,Poor,,
11423,Q4,3,Average,,
11424,Q1,4,Good,,
11424,Q2,2,Poor,,
11424,Q3,2,Poor,,
11424,Q4,4,Good,,
11425,Q1,3,Average,,
11425,Q2,4,Good,,
11425,Q3,4,Good,,
11425,Q4,3,Average,,
11426,Q1,2,Poor,,
11426,Q2,3,Average,,
11426,Q3,2,Poor,,
11426,Q4,2,Poor,,
11427,Q1,1,Poor,,
11427,Q2,5,Excellent,,
11427,Q3,2,Poor,,
11427,Q4,5,Excellent,,
11428,Q1,4,Good,,
11428,Q2,1,Poor,,
11428,Q3,3,Average,,
11428,Q4,5,Excellent,,
11429,Q1,3,Average,,
11429,Q2,4,Good,,
11429,Q3,1,Poor,,
11429,Q4,3,Average,,
11430,Q1,4,Good,,
11430,Q2,1,Poor,,
11430,Q3,4,Good,,
11430,Q4,2,Poor,,
11431,Q1,5,Excellent,,
11431,Q2,4,Good,,
11431,Q3,1,Poor,,
11431,Q4,1,Poor,,
11432,Q1,3,Average,,
11432,Q2,1,Poor,,
11432,Q3,2,Poor,,
11432,Q4,2,Poor,,
11433,Q1,1,Poor,,
11433,Q2,1,Poor,,
11433,Q3,4,Good,,
11433,Q4,1,Poor,,
11434,Q1,3,Average,,
11434,Q2,4,Good,,
11434,Q3,4,Good,,
11434,Q4,4,Good,,
11435,Q1,5,Excellent,,
11435,Q2,4,Good,,
11435,Q3,2,Poor,,
11435,Q4,5,Excellent,,
11436,Q1,3,Average,,
11436,Q2,1,Poor,,
11436,Q3,3,Average,,
11436,Q4,2,Poor,,
11437,Q1,4,Good,,
11437,Q2,4,Good,,
11437,Q3,4,Good,,
11437,Q4,2,Poor,,
11438,Q1,2,Poor,,
11438,Q2,2,Poor,,
11438,Q3,1,Poor,,
11438,Q4,2,Poor,,
11439,Q1,2,Poor,,
11439,Q2,4,Good,,
11439,Q3,3,Average,,
11439,Q4,2,Poor,,
11440,Q1,2,Poor,,
11440,Q2,2,Poor,,
11440,Q3,2,Poor,,
11440,Q4,2,Poor,,
11441,Q1,4,Good,,
11441,Q2,2,Poor,,
11441,Q3,3,Average,,
11441,Q4,3,Average,,
11442,Q1,4,Good,,
11442,Q2,1,Poor,,
11442,Q3,5,Excellent,,
11442,Q4,3,Average,,
11443,Q1,3,Average,,
11443,Q2,5,Excellent,,
11443,Q3,2,Poor,,
11443,Q4,5,Excellent,,
11444,Q1,4,Good,,
11444,Q2,2,Poor,,
11444,Q3,1,Poor,,
11444,Q4,4,Good,,
11445,Q1,1,Poor,,
11445,Q2,4,Good,,
11445,Q3,1,Poor,,
11445,Q4,4,Good,,
11446,Q1,4,Good,,
11446,Q2,5,Excellent,,
11446,Q3,1,Poor,,
11446,Q4,2,Poor,,
11447,Q1,1,Poor,,
11447,Q2,4,Good,,
11447,Q3,3,Average,,
11447,Q4,5,Excellent,,
11448,Q1,3,Average,,
11448,Q2,5,Excellent,,
11448,Q3,4,Good,,
11448,Q4,4,Good,,
11449,Q1,2,Poor,,
