Employee_ID,Last_Working_Date,Reason_For_Leaving
21577,07-10-2025,Better Opportunity
670,10-01-2025,Retirement
25782,21-12-2023,Unknown
31523,04-09-2021,Unknown
1016,15-04-2023,Personal Reasons
29005,18-08-2025,Relocation
2831,02-03-2018,Personal Reasons
39388,06-01-2024,Better Opportunity
40081,07-02-2024,Retirement
38470,08-12-2023,Unknown
34268,19-04-2025,Personal Reasons
32424,03-07-2025,Relocation
19251,09-03-2023,Unknown
42127,02-03-2025,Personal Reasons
16035,29-08-2025,Better Opportunity
24622,24-11-2022,Retirement
7462,18-05-2023,Relocation
9770,19-01-2025,Retirement
35373,29-01-2025,Retirement
37812,12-06-2025,Personal Reasons
26811,31-10-2021,Unknown
141,27-03-2019,Relocation
27762,29-04-2025,Relocation
12971,13-09-2020,Better Opportunity
24348,20-02-2025,Retirement
49506,08-06-2017,Retirement
22373,02-07-2022,Personal Reasons
38892,13-09-2025,Relocation
44781,23-10-2017,Personal Reasons
10692,27-08-2025,Unknown
22431,29-03-2025,Retirement
4760,24-08-2025,Retirement
25964,20-09-2025,Personal Reasons
20679,10-09-2025,Retirement
14363,16-03-2024,Unknown
13448,21-12-2024,Retirement
13746,15-07-2025,Personal Reasons
23981,07-10-2021,Unknown
29042,22-09-2024,Unknown
23331,07-01-2019,Unknown
12820,11-09-2022,Retirement
22630,27-06-2019,Relocation
21788,18-02-2024,Unknown
36791,17-09-2025,Relocation
29978,14-06-2025,Personal Reasons
6092,05-01-2025,Personal Reasons
7527,15-03-2025,Relocation
19379,23-12-2023,Retirement
33924,26-12-2022,Relocation
39361,15-03-2020,Personal Reasons
36660,01-04-2022,Retirement
40812,02-05-2023,Unknown
13973,15-07-2023,Better Opportunity
38208,11-06-2024,Personal Reasons
3232,17-02-2024,Retirement
4279,09-04-2024,Personal Reasons
30500,27-08-2023,Unknown
24757,16-08-2020,Relocation
8198,17-09-2022,Relocation
5580,10-01-2021,Relocation
32415,10-12-2019,Personal Reasons
5754,24-03-2019,Better Opportunity
31331,18-02-2025,Better Opportunity
24537,12-08-2022,Relocation
25328,06-01-2022,Better Opportunity
3437,12-11-2019,Unknown
15526,07-03-2025,Better Opportunity
48363,01-12-2021,Unknown
40732,09-09-2021,Personal Reasons
36908,19-03-2024,Retirement
46213,17-11-2024,Better Opportunity
36985,24-10-2024,Retirement
32777,25-07-2025,Relocation
1505,13-09-2025,Unknown
28227,07-07-2024,Unknown
29550,04-02-2021,Personal Reasons
35243,12-10-2024,Relocation
42300,18-09-2019,Better Opportunity
47128,07-02-2024,Personal Reasons
34192,29-08-2025,Relocation
8274,09-12-2022,Relocation
49693,20-05-2022,Relocation
28429,21-06-2022,Retirement
25498,05-09-2025,Better Opportunity
40292,22-05-2023,Unknown
2196,25-09-2020,Unknown
2475,25-01-2021,Relocation
14301,22-11-2022,Relocation
41557,02-10-2025,Relocation
41517,17-01-2023,Relocation
3533,05-10-2018,Relocation
39936,04-08-2024,Retirement
48303,15-09-2025,Better Opportunity
37772,15-05-2022,Relocation
3641,10-03-2025,Unknown
22039,05-08-2025,Relocation
27121,06-04-2025,Relocation
18777,22-11-2023,Retirement
47230,28-06-2024,Unknown
24688,16-11-2024,Unknown
34113,27-03-2025,Better Opportunity
22887,13-05-2019,Relocation
3183,23-03-2020,Better Opportunity
5887,06-10-2025,Relocation
19876,24-05-2022,Relocation
28066,26-04-2022,Retirement
34168,13-02-2022,Relocation
16454,23-05-2024,Unknown
955,24-01-2021,Relocation
49256,16-11-2021,Personal Reasons
25101,15-08-2025,Personal Reasons
2755,23-06-2024,Retirement
29489,05-01-2025,Personal Reasons
3561,08-03-2023,Personal Reasons
5164,07-09-2025,Unknown
26265,16-12-2023,Better Opportunity
1922,04-05-2025,Better Opportunity
33129,19-03-2023,Better Opportunity
35492,10-11-2022,Relocation
17325,12-04-2020,Unknown
22280,17-01-2024,Retirement
7753,09-09-2025,Unknown
44015,25-06-2023,Relocation
36854,29-04-2024,Relocation
43434,09-09-2016,Relocation
24853,13-11-2024,Better Opportunity
341,14-03-2025,Unknown
33002,06-09-2025,Relocation
40570,20-09-2025,Personal Reasons
37880,18-09-2024,Retirement
23025,03-04-2024,Personal Reasons
3318,09-04-2025,Relocation
3911,22-03-2023,Unknown
23734,05-02-2023,Unknown
49998,05-08-2024,Personal Reasons
35505,22-07-2025,Better Opportunity
25754,11-06-2024,Personal Reasons
49254,08-01-2025,Relocation
23267,30-09-2024,Relocation
30907,05-05-2024,Relocation
2637,23-04-2019,Retirement
16584,25-03-2024,Retirement
28816,02-08-2024,Better Opportunity
19325,05-08-2025,Relocation
8861,30-06-2024,Relocation
33018,22-06-2018,Unknown
47869,06-08-2021,Better Opportunity
27330,13-01-2024,Unknown
8553,02-05-2023,Better Opportunity
43200,31-07-2021,Retirement
27889,10-06-2025,Retirement
39471,10-09-2022,Better Opportunity
33691,01-05-2023,Unknown
44842,21-11-2023,Better Opportunity
47076,15-09-2024,Retirement
40243,22-03-2023,Better Opportunity
24775,29-12-2024,Better Opportunity
2726,23-03-2025,Retirement
29937,30-07-2019,Unknown
15725,25-05-2024,Relocation
18346,08-03-2022,Personal Reasons
12112,10-10-2024,Retirement
12877,18-11-2024,Retirement
42766,25-01-2022,Better Opportunity
22241,07-12-2024,Unknown
23965,09-09-2025,Unknown
23327,01-10-2025,Retirement
27632,12-12-2022,Relocation
44771,13-08-2020,Retirement
11123,05-06-2021,Unknown
4234,20-09-2022,Retirement
1621,14-11-2022,Relocation
33550,25-05-2020,Retirement
12600,21-02-2019,Personal Reasons
9427,29-04-2017,Relocation
2498,08-03-2024,Unknown
9188,09-09-2025,Personal Reasons
37232,14-03-2020,Unknown
40777,01-04-2022,Better Opportunity
33846,25-07-2020,Unknown
27778,04-12-2021,Unknown
3990,08-06-2025,Personal Reasons
16153,26-09-2024,Unknown
5113,27-10-2018,Relocation
27470,03-12-2022,Better Opportunity
2797,10-08-2025,Personal Reasons
14449,04-10-2020,Personal Reasons
17082,19-07-2025,Relocation
32016,28-12-2020,Personal Reasons
40258,10-09-2024,Relocation
34949,23-12-2019,Unknown
19444,20-12-2024,Personal Reasons
31713,13-12-2024,Better Opportunity
22252,09-03-2025,Better Opportunity
37153,22-03-2025,Personal Reasons
47997,08-03-2020,Better Opportunity
24730,16-06-2024,Retirement
7129,09-04-2025,Relocation
42908,06-04-2020,Better Opportunity
78,28-06-2024,Relocation
22299,24-02-2023,Better Opportunity
4022,15-02-2025,Better Opportunity
34986,13-09-2025,Better Opportunity
38446,08-08-2023,Retirement
41358,19-12-2023,Relocation
24471,05-06-2024,Unknown
37225,17-01-2025,Retirement
21331,02-07-2025,Relocation
24012,22-03-2020,Personal Reasons
226,23-02-2017,Personal Reasons
36683,04-03-2025,Unknown
34721,12-10-2025,Personal Reasons
20781,14-09-2022,Unknown
20879,02-04-2025,Personal Reasons
31406,07-07-2020,Unknown
4639,18-02-2025,Retirement
24426,12-01-2025,Personal Reasons
15977,31-08-2025,Retirement
37374,14-06-2023,Better Opportunity
15168,18-08-2023,Better Opportunity
40598,28-11-2018,Personal Reasons
27517,22-05-2025,Relocation
6384,04-08-2023,Personal Reasons
46654,19-09-2025,Unknown
1856,16-08-2024,Unknown
46709,26-08-2025,Relocation
49205,24-10-2020,Retirement
24422,27-06-2025,Retirement
19443,06-02-2023,Personal Reasons
21175,23-02-2024,Relocation
89,01-10-2024,Better Opportunity
665,22-10-2019,Relocation
33072,13-08-2025,Retirement
19537,14-06-2021,Relocation
1802,20-11-2018,Personal Reasons
19947,29-06-2022,Better Opportunity
23527,29-08-2025,Unknown
12038,18-08-2025,Personal Reasons
5735,31-03-2023,Relocation
17658,07-02-2022,Better Opportunity
5051,21-11-2019,Personal Reasons
34571,01-11-2023,Better Opportunity
43299,18-03-2018,Unknown
841,30-09-2025,Better Opportunity
7929,13-05-2024,Personal Reasons
49042,02-02-2018,Unknown
41323,15-03-2021,Unknown
6570,01-02-2023,Unknown
17808,04-12-2021,Personal Reasons
34223,02-02-2024,Relocation
28140,31-08-2019,Better Opportunity
13779,31-05-2025,Unknown
30759,01-05-2024,Personal Reasons
1907,08-06-2019,Unknown
35175,27-05-2025,Retirement
11565,30-09-2025,Personal Reasons
37237,06-09-2018,Retirement
7638,22-06-2025,Relocation
15926,19-05-2025,Retirement
5085,10-11-2024,Unknown
29401,11-08-2022,Relocation
27060,28-11-2022,Retirement
45245,22-01-2022,Retirement
29548,26-10-2019,Retirement
43001,26-03-2023,Better Opportunity
43389,24-06-2024,Better Opportunity
24904,08-11-2022,Better Opportunity
44180,26-01-2023,Retirement
23191,12-10-2021,Personal Reasons
32479,16-03-2025,Better Opportunity
15463,13-05-2024,Relocation
16198,26-04-2023,Relocation
9695,21-09-2024,Better Opportunity
15241,17-06-2025,Better Opportunity
3611,01-04-2020,Unknown
17045,17-03-2024,Personal Reasons
42340,17-07-2017,Personal Reasons
20397,27-02-2020,Retirement
40720,27-02-2025,Retirement
3808,01-05-2025,Personal Reasons
267,26-09-2020,Personal Reasons
14494,23-07-2020,Retirement
27506,16-04-2025,Relocation
9714,13-01-2025,Unknown
11857,09-09-2022,Personal Reasons
27310,20-04-2022,Relocation
9455,16-08-2020,Unknown
1321,16-11-2020,Retirement
6762,16-07-2024,Unknown
22558,03-05-2019,Personal Reasons
48566,15-04-2025,Better Opportunity
25326,17-12-2024,Better Opportunity
4958,01-06-2021,Unknown
2961,19-05-2025,Unknown
19620,15-04-2021,Retirement
23491,24-10-2020,Relocation
38042,11-04-2022,Personal Reasons
29969,14-04-2024,Better Opportunity
11045,16-10-2017,Relocation
31937,15-08-2025,Better Opportunity
25257,17-03-2023,Retirement
18309,25-01-2024,Unknown
26050,24-07-2025,Retirement
29604,09-05-2024,Unknown
10603,13-10-2021,Unknown
16125,15-09-2018,Retirement
47158,19-09-2023,Better Opportunity
7150,23-03-2023,Retirement
28003,12-06-2021,Better Opportunity
40855,28-12-2018,Unknown
24334,27-04-2024,Relocation
6111,16-12-2023,Relocation
13764,01-06-2024,Personal Reasons
43808,22-07-2022,Relocation
25990,01-05-2023,Personal Reasons
1002,13-06-2025,Personal Reasons
33710,29-09-2025,Unknown
21273,06-04-2023,Better Opportunity
31574,10-05-2021,Relocation
24326,02-06-2019,Retirement
42173,20-09-2024,Personal Reasons
45153,23-05-2024,Better Opportunity
48347,07-12-2021,Personal Reasons
14158,09-06-2023,Personal Reasons
18554,23-04-2018,Personal Reasons
31840,11-08-2021,Relocation
15173,17-12-2024,Personal Reasons
18457,13-01-2022,Relocation
32681,21-03-2024,Unknown
41669,30-03-2024,Personal Reasons
12406,10-04-2020,Personal Reasons
27720,13-10-2021,Better Opportunity
1265,19-03-2023,Better Opportunity
22393,31-10-2022,Personal Reasons
5827,17-02-2024,Better Opportunity
2700,25-07-2025,Personal Reasons
26990,18-02-2025,Personal Reasons
41821,02-08-2021,Personal Reasons
23402,23-11-2024,Unknown
24728,22-01-2021,Unknown
45592,13-09-2025,Personal Reasons
26978,04-06-2024,Better Opportunity
7547,16-06-2019,Better Opportunity
1448,23-07-2025,Unknown
4326,12-05-2023,Unknown
15211,21-12-2018,Personal Reasons
9202,24-02-2023,Retirement
46744,12-05-2024,Unknown
29321,21-05-2018,Retirement
25647,02-12-2023,Unknown
15301,05-03-2021,Relocation
23931,11-09-2025,Relocation
21090,12-12-2021,Relocation
16062,14-04-2022,Personal Reasons
31605,14-03-2025,Retirement
43003,06-09-2022,Unknown
26161,06-04-2022,Relocation
43435,23-02-2021,Unknown
23937,23-11-2020,Personal Reasons
39048,24-09-2025,Unknown
40824,13-12-2024,Retirement
34935,25-04-2023,Personal Reasons
30082,26-08-2022,Relocation
43343,07-06-2022,Better Opportunity
3815,15-06-2025,Unknown
24114,25-08-2020,Unknown
28333,15-10-2022,Unknown
21082,27-09-2022,Retirement
5386,05-07-2025,Personal Reasons
30814,01-10-2025,Better Opportunity
39820,23-04-2025,Unknown
11484,31-08-2022,Relocation
7369,14-12-2023,Relocation
2809,14-01-2025,Relocation
49580,26-06-2020,Relocation
37887,31-03-2023,Unknown
11275,04-09-2022,Unknown
46781,07-01-2025,Relocation
34545,18-08-2022,Unknown
20947,21-11-2017,Relocation
17376,24-05-2022,Retirement
23493,15-02-2022,Relocation
30365,07-09-2019,Better Opportunity
24444,21-08-2025,Retirement
6130,30-08-2024,Unknown
23468,07-05-2022,Unknown
13618,23-08-2025,Better Opportunity
4776,31-03-2018,Retirement
10868,31-07-2025,Unknown
46349,13-02-2019,Retirement
39489,12-08-2024,Retirement
37025,13-02-2025,Relocation
25850,12-10-2025,Better Opportunity
4298,10-11-2024,Retirement
38435,17-03-2020,Relocation
33213,19-03-2020,Relocation
9306,23-09-2024,Retirement
35280,25-11-2024,Unknown
12742,06-10-2025,Personal Reasons
39495,23-06-2024,Relocation
15995,26-11-2023,Retirement
36160,16-10-2024,Retirement
49052,13-05-2024,Unknown
32826,20-09-2023,Retirement
13372,08-01-2021,Retirement
25668,17-05-2025,Relocation
43216,02-07-2023,Retirement
12534,08-08-2018,Unknown
967,08-11-2024,Unknown
33796,24-01-2016,Better Opportunity
2193,15-03-2024,Personal Reasons
27389,06-05-2023,Better Opportunity
48914,28-05-2023,Relocation
2063,12-10-2025,Relocation
44679,02-06-2021,Retirement
25771,03-09-2021,Better Opportunity
4713,28-03-2025,Relocation
11336,08-05-2022,Personal Reasons
7672,03-10-2021,Unknown
14329,01-07-2022,Unknown
3169,13-10-2018,Personal Reasons
6890,03-02-2023,Unknown
10629,05-08-2021,Relocation
36151,22-09-2025,Personal Reasons
27891,06-05-2022,Retirement
19691,20-04-2020,Better Opportunity
16839,15-09-2025,Retirement
9445,06-08-2024,Relocation
18074,20-06-2016,Better Opportunity
11255,17-05-2025,Better Opportunity
5764,01-09-2025,Relocation
43396,27-07-2025,Relocation
26721,25-07-2018,Unknown
6096,12-03-2018,Personal Reasons
12153,08-10-2023,Relocation
16556,30-05-2021,Personal Reasons
45655,25-06-2019,Relocation
19404,21-08-2022,Unknown
26993,22-04-2020,Unknown
25358,11-11-2021,Retirement
10420,20-06-2018,Relocation
19887,29-09-2021,Personal Reasons
38994,07-01-2022,Retirement
6745,05-01-2025,Retirement
6234,11-08-2024,Personal Reasons
23733,05-05-2025,Unknown
47862,25-08-2024,Personal Reasons
45358,16-11-2024,Better Opportunity
43828,06-01-2025,Unknown
22408,20-12-2022,Relocation
34939,01-07-2024,Personal Reasons
6187,31-05-2024,Relocation
18661,25-07-2025,Relocation
9587,12-09-2025,Better Opportunity
24707,12-10-2023,Better Opportunity
2998,04-04-2023,Better Opportunity
27990,09-05-2024,Retirement
9899,09-09-2024,Personal Reasons
44351,05-02-2022,Retirement
6592,29-04-2025,Relocation
40305,28-07-2021,Personal Reasons
23566,13-01-2024,Relocation
11912,04-08-2020,Relocation
21546,13-11-2024,Relocation
32068,12-09-2025,Better Opportunity
33990,26-04-2023,Personal Reasons
9285,19-12-2022,Unknown
135,26-04-2025,Personal Reasons
11177,09-02-2021,Better Opportunity
49176,28-01-2025,Retirement
42685,14-04-2017,Better Opportunity
16477,26-03-2020,Relocation
47572,21-07-2022,Retirement
44841,23-08-2025,Unknown
48543,02-12-2023,Retirement
35422,26-03-2025,Relocation
19589,18-05-2023,Unknown
20378,23-06-2024,Retirement
20142,28-10-2020,Retirement
26707,27-06-2025,Unknown
24924,23-07-2019,Better Opportunity
34730,08-01-2025,Personal Reasons
10921,10-05-2020,Unknown
38009,12-09-2024,Unknown
32944,11-10-2025,Better Opportunity
25234,11-05-2024,Better Opportunity
8368,16-08-2022,Relocation
26896,01-06-2020,Relocation
14328,19-06-2020,Retirement
5685,10-05-2025,Personal Reasons
12827,02-06-2025,Better Opportunity
40949,10-08-2023,Better Opportunity
1757,31-03-2025,Relocation
35860,27-05-2025,Personal Reasons
7460,22-10-2018,Relocation
1032,14-08-2025,Retirement
17752,29-06-2022,Retirement
21258,25-03-2025,Unknown
4714,04-09-2025,Personal Reasons
2911,28-02-2025,Relocation
33530,17-06-2025,Unknown
23092,19-03-2025,Relocation
5230,22-02-2021,Unknown
31370,15-06-2019,Personal Reasons
5525,17-07-2025,Personal Reasons
34639,03-11-2021,Unknown
43773,01-03-2022,Better Opportunity
41937,25-06-2020,Better Opportunity
28589,09-04-2022,Retirement
28736,14-05-2020,Unknown
37,06-10-2021,Unknown
49917,09-03-2024,Relocation
32857,29-12-2022,Unknown
38924,14-06-2025,Better Opportunity
19324,11-07-2020,Retirement
14251,15-05-2020,Unknown
21991,11-03-2022,Personal Reasons
42391,22-09-2020,Relocation
30898,14-09-2017,Relocation
2862,30-01-2025,Relocation
4894,03-12-2023,Personal Reasons
35802,04-04-2024,Relocation
27855,15-10-2023,Retirement
2021,31-07-2025,Personal Reasons
34812,28-07-2024,Better Opportunity
30675,05-10-2025,Better Opportunity
44728,26-12-2020,Relocation
13400,17-10-2017,Better Opportunity
38083,05-09-2023,Personal Reasons
4350,01-06-2018,Relocation
44757,07-07-2021,Better Opportunity
21244,01-03-2025,Better Opportunity
13218,07-11-2024,Relocation
8258,22-10-2021,Better Opportunity
45866,24-06-2023,Retirement
36383,04-08-2021,Retirement
15125,05-10-2019,Better Opportunity
44662,18-08-2024,Unknown
10318,09-09-2018,Better Opportunity
24879,14-08-2022,Personal Reasons
43906,31-08-2021,Unknown
11713,02-07-2024,Relocation
36706,19-07-2018,Relocation
21199,20-01-2020,Better Opportunity
903,20-06-2018,Relocation
5427,10-06-2023,Relocation
24082,25-09-2023,Retirement
15019,16-12-2024,Better Opportunity
11262,23-05-2019,Relocation
30803,19-11-2021,Retirement
18289,01-07-2025,Personal Reasons
6665,23-12-2022,Unknown
15710,15-03-2023,Retirement
16803,29-07-2021,Better Opportunity
43804,17-05-2019,Better Opportunity
36194,27-03-2023,Better Opportunity
19375,28-06-2025,Unknown
25055,10-01-2025,Relocation
17046,10-06-2025,Unknown
48340,05-06-2025,Relocation
11516,17-09-2018,Unknown
34336,08-08-2025,Retirement
47322,21-09-2019,Personal Reasons
10980,18-10-2023,Retirement
40868,28-04-2024,Personal Reasons
14983,11-04-2023,Unknown
8125,03-07-2021,Unknown
46283,23-02-2020,Retirement
33944,01-04-2025,Personal Reasons
49572,16-08-2024,Personal Reasons
9712,02-09-2025,Retirement
12490,11-10-2023,Relocation
46763,24-02-2019,Better Opportunity
16644,10-11-2020,Unknown
27073,11-10-2025,Relocation
739,22-05-2025,Unknown
49194,12-05-2024,Better Opportunity
35088,27-05-2024,Retirement
29682,02-09-2024,Retirement
22547,09-02-2023,Relocation
2984,01-01-2019,Unknown
44687,22-05-2022,Better Opportunity
26251,30-09-2023,Relocation
32409,25-09-2024,Personal Reasons
47243,26-01-2024,Retirement
35384,22-12-2023,Unknown
5813,23-09-2021,Unknown
48950,02-03-2025,Unknown
16587,16-04-2019,Relocation
16120,29-05-2022,Personal Reasons
43848,25-11-2020,Retirement
9781,21-06-2016,Retirement
47646,28-03-2025,Retirement
15653,10-05-2021,Retirement
45242,24-05-2023,Retirement
17070,30-06-2023,Relocation
