Candidate_ID,Job_Role,Source,Application_Date,Hiring_Status,Joining_Date
24132,Executive,Referral,10-03-2023,Rejected,
24133,Intern,LinkedIn,23-03-2024,Rejected,
24134,Manager,LinkedIn,22-11-2023,Rejected,
24135,Executive,LinkedIn,02-06-2023,Unknown,
24136,Executive,Referral,21-09-2025,Hired,01-08-2025
24137,Analyst,Walk-in,12-03-2023,Rejected,
24138,Manager,Job Portal,04-07-2023,Unknown,
24139,Associate,Job Portal,13-02-2023,Unknown,
24140,Executive,Job Portal,12-02-2024,Unknown,
24141,Executive,LinkedIn,11-03-2025,Rejected,
24142,Associate,LinkedIn,12-12-2022,Unknown,
24143,Manager,Referral,09-08-2025,Rejected,
24144,Executive,LinkedIn,27-04-2023,Unknown,
24145,Analyst,LinkedIn,11-07-2024,Unknown,
24146,Executive,LinkedIn,15-01-2025,Rejected,
24147,Analyst,Walk-in,22-04-2025,Unknown,
24148,Executive,Walk-in,07-05-2025,Unknown,
24149,Manager,LinkedIn,26-12-2022,Unknown,
24150,Intern,LinkedIn,09-07-2023,Hired,Pending
24151,Associate,Walk-in,22-04-2025,Hired,14-04-2023
24152,Manager,Job Portal,05-07-2023,Hired,Pending
24153,Associate,Job Portal,10-04-2024,Hired,Pending
24154,Analyst,Walk-in,11-06-2023,Rejected,
24155,Associate,Referral,16-05-2025,Rejected,
24156,Executive,LinkedIn,15-10-2024,Rejected,
24157,Associate,LinkedIn,31-10-2024,Unknown,
24158,Executive,LinkedIn,25-05-2024,Hired,22-01-2025
24159,Executive,Job Portal,04-11-2024,Unknown,
24160,Executive,Walk-in,27-07-2023,Rejected,
24161,Intern,Referral,24-06-2025,Hired,Pending
24162,Executive,Referral,01-04-2024,Unknown,
24163,Intern,LinkedIn,29-04-2024,Unknown,
24164,Intern,Walk-in,06-05-2024,Hired,30-09-2024
24165,Analyst,Referral,09-02-2025,Rejected,
24166,Associate,LinkedIn,12-01-2024,Unknown,
24167,Intern,Referral,25-04-2024,Rejected,
24168,Executive,Referral,20-01-2025,Unknown,
24169,Intern,Referral,25-12-2024,Unknown,
24170,Executive,LinkedIn,04-12-2022,Unknown,
24171,Associate,Job Portal,23-05-2023,Hired,17-10-2022
24172,Associate,Referral,25-02-2025,Unknown,
24173,Manager,Referral,23-02-2024,Hired,Pending
24174,Analyst,Referral,26-02-2024,Unknown,
24175,Manager,Referral,26-09-2025,Hired,07-07-2024
24176,Manager,Job Portal,13-10-2023,Unknown,
24177,Intern,LinkedIn,28-06-2024,Hired,Pending
24178,Intern,LinkedIn,10-12-2023,Rejected,
24179,Manager,Referral,27-06-2025,Hired,Pending
24180,Associate,LinkedIn,31-10-2024,Rejected,
24181,Intern,Referral,05-08-2024,Rejected,
24182,Associate,LinkedIn,03-02-2024,Unknown,
24183,Associate,Job Portal,13-09-2024,Rejected,
24184,Analyst,Referral,22-08-2023,Rejected,
24185,Analyst,Walk-in,29-01-2025,Hired,Pending
24186,Executive,LinkedIn,24-09-2025,Rejected,
24187,Analyst,Job Portal,20-08-2025,Unknown,
24188,Executive,Referral,01-10-2024,Hired,29-04-2024
24189,Executive,LinkedIn,11-05-2025,Unknown,
24190,Analyst,LinkedIn,14-04-2025,Hired,25-04-2024
24191,Associate,Job Portal,05-05-2024,Unknown,
24192,Associate,LinkedIn,05-04-2024,Rejected,
24193,Analyst,Walk-in,26-03-2025,Unknown,
24194,Analyst,LinkedIn,22-05-2025,Rejected,
24195,Manager,Job Portal,03-08-2023,Hired,Pending
24196,Analyst,Referral,03-04-2024,Hired,Pending
24197,Analyst,Referral,17-03-2024,Hired,Pending
24198,Intern,Walk-in,20-02-2023,Rejected,
24199,Analyst,Referral,28-01-2024,Unknown,
24200,Associate,LinkedIn,22-02-2024,Rejected,
24201,Associate,LinkedIn,22-08-2024,Hired,Pending
24202,Intern,LinkedIn,04-11-2023,Rejected,
24203,Associate,LinkedIn,16-03-2024,Rejected,
24204,Executive,LinkedIn,16-11-2024,Hired,24-05-2024
24205,Intern,LinkedIn,06-09-2024,Unknown,
24206,Analyst,Job Portal,17-02-2023,Unknown,
24207,Analyst,Referral,26-08-2023,Rejected,
24208,Executive,LinkedIn,08-08-2024,Unknown,
24209,Associate,Referral,20-03-2025,Hired,Pending
24210,Executive,Referral,10-10-2024,Rejected,
24211,Executive,LinkedIn,25-11-2022,Hired,Pending
24212,Intern,LinkedIn,13-10-2023,Rejected,
24213,Manager,LinkedIn,29-01-2025,Hired,Pending
24214,Intern,LinkedIn,14-02-2025,Hired,22-09-2023
24215,Associate,LinkedIn,19-08-2023,Hired,03-09-2023
24216,Executive,LinkedIn,23-02-2025,Unknown,
24217,Manager,Walk-in,17-10-2023,Unknown,
24218,Analyst,LinkedIn,15-04-2025,Rejected,
24219,Executive,LinkedIn,17-06-2024,Hired,Pending
24220,Intern,Referral,15-11-2022,Rejected,
24221,Executive,LinkedIn,23-01-2024,Unknown,
24222,Intern,LinkedIn,30-01-2023,Hired,Pending
24223,Executive,Referral,16-09-2025,Rejected,
24224,Associate,Job Portal,12-02-2023,Hired,Pending
24225,Manager,Referral,13-02-2025,Rejected,
24226,Associate,LinkedIn,14-09-2025,Unknown,
24227,Intern,Job Portal,10-08-2023,Hired,09-08-2025
24228,Intern,Walk-in,17-04-2023,Unknown,
24229,Analyst,Job Portal,26-04-2023,Hired,Pending
24230,Executive,Referral,13-09-2025,Hired,01-10-2025
24231,Associate,Job Portal,26-11-2023,Rejected,
24232,Manager,LinkedIn,19-12-2022,Hired,Pending
24233,Analyst,LinkedIn,28-09-2025,Hired,04-04-2024
24234,Analyst,Walk-in,08-05-2025,Hired,01-11-2023
24235,Analyst,LinkedIn,19-08-2025,Rejected,
24236,Intern,Job Portal,14-12-2023,Rejected,
24237,Intern,LinkedIn,15-08-2023,Unknown,
24238,Executive,Walk-in,17-12-2022,Rejected,
24239,Intern,Walk-in,21-04-2025,Hired,Pending
24240,Manager,LinkedIn,04-08-2025,Hired,Pending
24241,Executive,LinkedIn,08-02-2025,Unknown,
24242,Associate,Walk-in,21-10-2022,Hired,19-07-2023
24243,Intern,Job Portal,15-01-2025,Rejected,
24244,Intern,Referral,27-10-2023,Hired,26-04-2025
24245,Intern,Job Portal,29-08-2023,Hired,Pending
24246,Intern,Walk-in,29-07-2023,Rejected,
24247,Executive,Job Portal,19-10-2024,Rejected,
24248,Executive,Walk-in,23-08-2025,Rejected,
24249,Analyst,Referral,14-10-2023,Unknown,
24250,Analyst,LinkedIn,20-08-2024,Rejected,
24251,Executive,Walk-in,15-02-2025,Rejected,
24252,Executive,LinkedIn,20-10-2022,Unknown,
24253,Manager,LinkedIn,12-04-2024,Hired,Pending
24254,Manager,Job Portal,12-04-2025,Hired,Pending
24255,Associate,Job Portal,20-09-2023,Unknown,
24256,Analyst,Referral,24-07-2024,Unknown,
24257,Associate,LinkedIn,11-06-2024,Rejected,
24258,Manager,LinkedIn,24-07-2025,Hired,24-06-2024
24259,Executive,Job Portal,05-03-2025,Unknown,
24260,Associate,LinkedIn,19-08-2024,Hired,Pending
24261,Manager,Job Portal,23-06-2025,Rejected,
24262,Associate,LinkedIn,04-01-2023,Hired,Pending
24263,Associate,LinkedIn,13-05-2025,Hired,Pending
24264,Executive,Referral,31-03-2025,Unknown,
24265,Intern,Job Portal,01-02-2023,Hired,Pending
24266,Associate,LinkedIn,22-11-2024,Hired,18-12-2024
24267,Associate,Walk-in,18-11-2023,Rejected,
24268,Intern,LinkedIn,06-02-2025,Unknown,
24269,Executive,Job Portal,22-03-2023,Unknown,
24270,Analyst,Job Portal,24-02-2024,Unknown,
24271,Executive,LinkedIn,18-06-2025,Unknown,
24272,Analyst,Walk-in,30-01-2023,Hired,29-03-2023
24273,Manager,LinkedIn,12-05-2023,Rejected,
24274,Executive,LinkedIn,16-07-2025,Rejected,
24275,Analyst,Job Portal,21-12-2022,Unknown,
24276,Analyst,Referral,01-10-2024,Hired,Pending
24277,Intern,Referral,16-09-2024,Rejected,
24278,Associate,Job Portal,08-01-2025,Rejected,
24279,Associate,LinkedIn,30-04-2023,Hired,11-10-2023
24280,Associate,LinkedIn,10-08-2025,Rejected,
24281,Intern,Walk-in,20-11-2023,Hired,Pending
24282,Analyst,Job Portal,10-06-2025,Rejected,
24283,Associate,LinkedIn,14-02-2025,Hired,Pending
24284,Intern,LinkedIn,02-12-2024,Rejected,
24285,Analyst,Walk-in,11-08-2025,Rejected,
24286,Intern,Walk-in,09-05-2023,Hired,Pending
24287,Analyst,Walk-in,24-06-2024,Unknown,
24288,Executive,LinkedIn,29-12-2022,Unknown,
24289,Analyst,LinkedIn,01-01-2023,Rejected,
24290,Manager,LinkedIn,27-07-2024,Hired,Pending
24291,Associate,LinkedIn,04-03-2024,Rejected,
24292,Intern,Job Portal,22-03-2023,Unknown,
24293,Executive,LinkedIn,23-03-2024,Rejected,
24294,Intern,Referral,25-07-2024,Unknown,
24295,Executive,Walk-in,23-05-2025,Unknown,
24296,Associate,LinkedIn,07-01-2024,Hired,04-12-2022
24297,Manager,LinkedIn,05-08-2024,Hired,02-03-2024
24298,Executive,Referral,26-12-2023,Unknown,
24299,Associate,LinkedIn,04-05-2024,Unknown,
24300,Executive,Walk-in,27-04-2025,Hired,Pending
24301,Analyst,LinkedIn,25-03-2023,Unknown,
24302,Manager,Referral,11-07-2025,Hired,Pending
24303,Intern,LinkedIn,08-05-2023,Unknown,
24304,Intern,Referral,02-01-2025,Rejected,
24305,Executive,Referral,27-02-2025,Unknown,
24306,Intern,Referral,26-05-2023,Hired,Pending
24307,Manager,Job Portal,03-06-2024,Hired,19-11-2022
24308,Manager,LinkedIn,07-01-2024,Unknown,
24309,Intern,Referral,08-12-2024,Hired,30-08-2025
24310,Analyst,LinkedIn,24-09-2023,Unknown,
24311,Executive,Job Portal,11-08-2025,Rejected,
24312,Intern,LinkedIn,24-03-2024,Unknown,
24313,Executive,Referral,25-02-2025,Rejected,
24314,Associate,LinkedIn,11-05-2025,Unknown,
24315,Manager,LinkedIn,27-09-2024,Hired,11-07-2023
24316,Analyst,Job Portal,01-12-2024,Unknown,
24317,Executive,Job Portal,29-02-2024,Rejected,
24318,Analyst,Walk-in,29-03-2025,Unknown,
24319,Manager,LinkedIn,08-05-2024,Hired,Pending
24320,Executive,LinkedIn,03-03-2025,Unknown,
24321,Associate,LinkedIn,04-12-2024,Hired,Pending
24322,Executive,Job Portal,25-06-2023,Rejected,
24323,Intern,LinkedIn,20-09-2024,Unknown,
24324,Analyst,Job Portal,06-10-2025,Rejected,
24325,Intern,LinkedIn,22-12-2024,Hired,Pending
24326,Associate,LinkedIn,28-12-2024,Rejected,
24327,Analyst,LinkedIn,26-02-2024,Unknown,
24328,Intern,LinkedIn,11-09-2023,Hired,Pending
24329,Analyst,Walk-in,17-05-2023,Rejected,
24330,Manager,LinkedIn,14-10-2023,Rejected,
24331,Associate,Walk-in,22-09-2025,Rejected,
24332,Executive,Job Portal,12-01-2023,Rejected,
24333,Manager,LinkedIn,22-07-2024,Hired,Pending
24334,Manager,LinkedIn,18-02-2024,Unknown,
24335,Intern,Job Portal,06-02-2025,Rejected,
24336,Executive,Walk-in,28-08-2025,Unknown,
24337,Intern,LinkedIn,12-08-2025,Hired,26-07-2024
24338,Analyst,Walk-in,16-10-2023,Hired,03-04-2025
24339,Associate,Walk-in,05-07-2023,Hired,Pending
24340,Manager,Walk-in,25-11-2023,Rejected,
24341,Manager,LinkedIn,15-07-2025,Hired,Pending
24342,Manager,LinkedIn,30-11-2024,Unknown,
24343,Analyst,LinkedIn,02-09-2023,Hired,02-02-2023
24344,Manager,Job Portal,26-09-2023,Unknown,
24345,Associate,LinkedIn,29-03-2024,Hired,13-07-2025
24346,Analyst,Job Portal,21-07-2025,Rejected,
24347,Executive,Walk-in,24-09-2025,Rejected,
24348,Manager,LinkedIn,30-06-2023,Hired,Pending
24349,Executive,Job Portal,12-01-2024,Hired,28-02-2024
24350,Manager,Walk-in,15-05-2025,Unknown,
24351,Manager,Referral,31-10-2022,Unknown,
24352,Analyst,Walk-in,30-08-2024,Hired,18-09-2023
24353,Executive,Job Portal,29-05-2024,Hired,08-08-2023
24354,Analyst,Referral,03-04-2023,Hired,Pending
24355,Executive,Job Portal,02-01-2025,Unknown,
24356,Associate,LinkedIn,26-12-2022,Rejected,
24357,Intern,Referral,09-05-2024,Unknown,
24358,Associate,LinkedIn,24-12-2022,Hired,28-05-2024
24359,Intern,Walk-in,16-07-2024,Hired,Pending
24360,Analyst,LinkedIn,13-12-2022,Rejected,
24361,Manager,Referral,12-11-2022,Unknown,
24362,Intern,Walk-in,25-12-2022,Rejected,
24363,Manager,Referral,17-06-2024,Unknown,
24364,Associate,LinkedIn,06-05-2023,Hired,Pending
24365,Associate,Job Portal,23-01-2024,Rejected,
24366,Analyst,Walk-in,12-05-2024,Unknown,
24367,Intern,LinkedIn,07-06-2025,Hired,14-03-2023
24368,Associate,Job Portal,20-01-2023,Unknown,
24369,Analyst,Job Portal,23-02-2025,Unknown,
24370,Associate,Walk-in,05-09-2025,Hired,Pending
24371,Manager,LinkedIn,23-10-2022,Hired,31-12-2023
24372,Intern,LinkedIn,02-11-2024,Rejected,
24373,Executive,LinkedIn,24-02-2023,Hired,12-01-2024
24374,Associate,LinkedIn,13-10-2022,Hired,27-08-2023
24375,Manager,Walk-in,13-01-2025,Hired,Pending
24376,Analyst,LinkedIn,11-02-2023,Rejected,
24377,Intern,LinkedIn,06-03-2024,Rejected,
24378,Intern,LinkedIn,19-05-2025,Hired,Pending
24379,Manager,LinkedIn,19-11-2022,Rejected,
24380,Intern,LinkedIn,25-02-2024,Rejected,
24381,Executive,Walk-in,16-07-2024,Rejected,
24382,Analyst,LinkedIn,31-05-2023,Unknown,
24383,Manager,Referral,09-08-2025,Unknown,
24384,Intern,Walk-in,15-10-2024,Hired,Pending
24385,Intern,LinkedIn,09-03-2025,Unknown,
24386,Intern,Job Portal,25-11-2022,Rejected,
24387,Intern,Walk-in,08-10-2025,Unknown,
24388,Associate,LinkedIn,01-10-2025,Hired,Pending
24389,Executive,LinkedIn,29-05-2025,Unknown,
24390,Intern,LinkedIn,11-07-2023,Hired,07-11-2024
24391,Analyst,LinkedIn,16-01-2024,Hired,Pending
24392,Intern,Job Portal,02-04-2023,Unknown,
24393,Manager,Walk-in,28-11-2022,Hired,28-09-2025
24394,Intern,LinkedIn,26-09-2023,Rejected,
24395,Executive,Referral,18-06-2024,Hired,09-11-2023
24396,Analyst,LinkedIn,02-10-2025,Hired,Pending
24397,Intern,LinkedIn,03-01-2023,Unknown,
24398,Manager,Referral,13-05-2025,Unknown,
24399,Analyst,LinkedIn,07-07-2023,Unknown,
24400,Manager,Walk-in,22-12-2024,Unknown,
24401,Executive,LinkedIn,20-04-2024,Rejected,
24402,Analyst,Referral,01-12-2024,Unknown,
24403,Analyst,LinkedIn,21-10-2023,Rejected,
24404,Executive,Walk-in,17-11-2023,Unknown,
24405,Manager,Job Portal,01-08-2024,Unknown,
24406,Executive,LinkedIn,11-10-2023,Hired,26-10-2024
24407,Manager,LinkedIn,03-09-2023,Hired,03-05-2023
24408,Intern,LinkedIn,06-01-2023,Unknown,
24409,Analyst,Walk-in,26-07-2024,Unknown,
24410,Executive,LinkedIn,24-01-2024,Unknown,
24411,Manager,Walk-in,23-09-2023,Unknown,
24412,Associate,LinkedIn,25-08-2025,Rejected,
24413,Intern,LinkedIn,27-03-2023,Hired,27-01-2025
24414,Executive,Referral,12-01-2025,Hired,Pending
24415,Associate,LinkedIn,20-08-2024,Rejected,
24416,Manager,LinkedIn,09-01-2025,Unknown,
24417,Manager,LinkedIn,09-06-2023,Unknown,
24418,Executive,LinkedIn,21-05-2024,Unknown,
24419,Manager,LinkedIn,10-02-2023,Unknown,
24420,Analyst,Walk-in,03-02-2023,Rejected,
24421,Executive,Walk-in,26-01-2023,Hired,11-09-2025
24422,Associate,Referral,24-10-2022,Hired,Pending
24423,Manager,LinkedIn,14-10-2024,Rejected,
24424,Intern,Job Portal,26-04-2024,Rejected,
24425,Analyst,Referral,26-09-2024,Unknown,
24426,Analyst,LinkedIn,20-07-2025,Unknown,
24427,Associate,Job Portal,06-01-2024,Rejected,
24428,Analyst,LinkedIn,05-08-2023,Rejected,
24429,Intern,Job Portal,31-12-2024,Hired,Pending
24430,Manager,Walk-in,10-01-2025,Unknown,
24431,Intern,Job Portal,28-12-2024,Hired,21-06-2025
24432,Associate,Referral,05-03-2024,Unknown,
24433,Intern,Walk-in,04-02-2025,Rejected,
24434,Manager,Walk-in,18-12-2023,Unknown,
24435,Intern,Job Portal,21-11-2024,Hired,Pending
24436,Manager,Job Portal,19-05-2024,Hired,23-02-2024
24437,Intern,LinkedIn,31-05-2024,Unknown,
24438,Intern,LinkedIn,13-06-2025,Unknown,
24439,Intern,LinkedIn,16-10-2023,Unknown,
24440,Intern,Referral,11-05-2024,Hired,Pending
24441,Intern,Referral,29-05-2025,Rejected,
24442,Associate,LinkedIn,02-03-2023,Unknown,
24443,Manager,Referral,23-01-2025,Rejected,
24444,Manager,Referral,16-07-2024,Hired,03-09-2024
24445,Analyst,LinkedIn,21-02-2025,Unknown,
24446,Manager,Walk-in,08-11-2024,Hired,26-08-2025
24447,Analyst,LinkedIn,22-04-2024,Unknown,
24448,Intern,Job Portal,08-04-2025,Rejected,
24449,Intern,Referral,11-08-2024,Rejected,
24450,Associate,LinkedIn,09-03-2023,Unknown,
24451,Executive,LinkedIn,29-07-2023,Rejected,
24452,Executive,Walk-in,19-04-2023,Rejected,
24453,Associate,Walk-in,17-04-2023,Unknown,
24454,Intern,Referral,20-11-2023,Rejected,
24455,Intern,Walk-in,29-07-2024,Hired,28-05-2025
24456,Associate,Walk-in,25-02-2025,Hired,11-11-2022
24457,Executive,Referral,01-06-2025,Rejected,
24458,Associate,LinkedIn,13-05-2025,Hired,20-08-2024
24459,Executive,Referral,18-01-2024,Rejected,
24460,Associate,LinkedIn,24-05-2025,Hired,Pending
24461,Associate,LinkedIn,31-12-2024,Rejected,
24462,Associate,Job Portal,26-05-2025,Unknown,
24463,Associate,Referral,06-06-2024,Unknown,
24464,Analyst,Job Portal,10-05-2025,Rejected,
24465,Executive,Referral,12-01-2024,Rejected,
24466,Executive,Referral,30-05-2023,Unknown,
24467,Associate,LinkedIn,06-12-2023,Hired,Pending
24468,Executive,LinkedIn,22-09-2024,Rejected,
24469,Analyst,Walk-in,28-12-2024,Rejected,
24470,Manager,Job Portal,05-01-2025,Unknown,
24471,Intern,Referral,26-05-2023,Rejected,
24472,Analyst,LinkedIn,25-09-2025,Rejected,
24473,Associate,Walk-in,19-11-2022,Hired,17-11-2023
24474,Executive,Job Portal,08-04-2024,Unknown,
24475,Manager,LinkedIn,28-08-2025,Hired,Pending
24476,Intern,LinkedIn,06-10-2025,Hired,12-10-2025
24477,Executive,LinkedIn,15-07-2025,Unknown,
24478,Manager,Referral,09-10-2024,Hired,28-04-2025
24479,Analyst,Walk-in,06-05-2023,Hired,Pending
24480,Manager,LinkedIn,14-12-2022,Rejected,
24481,Intern,Walk-in,05-12-2022,Hired,16-04-2023
24482,Executive,Job Portal,04-03-2023,Rejected,
24483,Associate,Job Portal,06-08-2025,Unknown,
24484,Associate,LinkedIn,08-11-2024,Rejected,
24485,Intern,LinkedIn,21-02-2025,Rejected,
24486,Analyst,Job Portal,20-06-2023,Rejected,
24487,Manager,Job Portal,06-05-2025,Hired,28-10-2023
24488,Analyst,Job Portal,17-09-2024,Rejected,
24489,Executive,Job Portal,18-06-2023,Unknown,
24490,Associate,LinkedIn,18-06-2025,Unknown,
24491,Associate,Walk-in,12-11-2022,Rejected,
24492,Manager,Referral,16-12-2024,Rejected,
24493,Associate,LinkedIn,24-02-2024,Hired,03-12-2024
24494,Executive,LinkedIn,19-10-2022,Hired,02-06-2025
24495,Intern,LinkedIn,12-10-2025,Hired,Pending
24496,Associate,Job Portal,21-10-2024,Unknown,
24497,Intern,Job Portal,13-02-2024,Unknown,
24498,Intern,LinkedIn,07-01-2024,Rejected,
24499,Intern,LinkedIn,18-10-2022,Unknown,
24500,Intern,LinkedIn,16-02-2023,Unknown,
24501,Associate,Job Portal,22-12-2024,Hired,06-01-2024
24502,Analyst,LinkedIn,28-12-2024,Hired,04-12-2022
24503,Executive,Job Portal,21-04-2023,Rejected,
24504,Manager,Walk-in,13-03-2023,Hired,20-03-2024
24505,Manager,Job Portal,03-12-2024,Unknown,
24506,Executive,Job Portal,08-12-2022,Rejected,
24507,Associate,Job Portal,01-08-2025,Unknown,
24508,Associate,Walk-in,21-08-2025,Rejected,
24509,Manager,LinkedIn,26-10-2023,Unknown,
24510,Executive,LinkedIn,30-04-2023,Hired,Pending
24511,Associate,LinkedIn,22-07-2023,Hired,Pending
24512,Executive,Job Portal,10-02-2025,Unknown,
24513,Manager,LinkedIn,20-02-2024,Rejected,
24514,Associate,Referral,16-02-2024,Unknown,
24515,Intern,Referral,17-04-2023,Hired,Pending
24516,Executive,Job Portal,07-01-2024,Rejected,
24517,Executive,Referral,26-07-2023,Rejected,
24518,Intern,Walk-in,13-12-2024,Rejected,
24519,Analyst,Walk-in,15-01-2024,Rejected,
24520,Analyst,LinkedIn,14-12-2023,Rejected,
24521,Analyst,Job Portal,14-10-2023,Unknown,
24522,Manager,Walk-in,21-12-2022,Hired,Pending
24523,Intern,Job Portal,21-11-2022,Hired,06-09-2025
24524,Analyst,Referral,25-03-2025,Rejected,
24525,Executive,Job Portal,18-06-2023,Unknown,
24526,Intern,Referral,24-05-2025,Rejected,
24527,Manager,Job Portal,16-09-2023,Rejected,
24528,Analyst,LinkedIn,19-03-2024,Hired,Pending
24529,Analyst,Walk-in,29-08-2024,Unknown,
24530,Executive,LinkedIn,13-06-2025,Unknown,
24531,Manager,Walk-in,03-04-2025,Hired,21-03-2023
24532,Associate,Walk-in,12-01-2023,Hired,Pending
24533,Manager,Job Portal,14-06-2023,Rejected,
24534,Associate,Walk-in,17-03-2024,Unknown,
24535,Manager,Walk-in,30-06-2024,Unknown,
24536,Analyst,Referral,07-05-2025,Rejected,
24537,Executive,Walk-in,21-03-2025,Unknown,
24538,Executive,Job Portal,26-09-2024,Hired,28-07-2023
24539,Executive,LinkedIn,16-11-2022,Hired,02-09-2023
24540,Associate,Walk-in,19-11-2022,Rejected,
24541,Intern,LinkedIn,03-03-2024,Unknown,
24542,Executive,LinkedIn,03-07-2025,Hired,Pending
24543,Associate,LinkedIn,02-12-2023,Hired,26-03-2025
24544,Associate,LinkedIn,14-04-2023,Unknown,
24545,Intern,Referral,13-01-2025,Hired,Pending
24546,Executive,Referral,07-06-2025,Unknown,
24547,Executive,Referral,25-10-2022,Rejected,
24548,Intern,Walk-in,31-03-2025,Rejected,
24549,Executive,LinkedIn,28-11-2024,Unknown,
24550,Executive,LinkedIn,04-02-2023,Rejected,
24551,Executive,LinkedIn,02-08-2025,Unknown,
24552,Analyst,Walk-in,21-01-2024,Unknown,
24553,Analyst,Referral,09-05-2025,Rejected,
24554,Manager,Job Portal,18-06-2024,Rejected,
24555,Executive,LinkedIn,26-07-2024,Rejected,
24556,Associate,Walk-in,17-11-2024,Rejected,
24557,Executive,Job Portal,11-03-2024,Unknown,
24558,Associate,Job Portal,09-07-2024,Rejected,
24559,Associate,Referral,26-09-2024,Unknown,
24560,Associate,Referral,23-02-2023,Hired,Pending
24561,Intern,Walk-in,08-04-2025,Unknown,
24562,Executive,LinkedIn,28-01-2024,Unknown,
24563,Intern,LinkedIn,11-09-2024,Hired,Pending
24564,Manager,Walk-in,05-03-2024,Hired,18-02-2024
24565,Executive,Referral,10-12-2024,Rejected,
24566,Analyst,Job Portal,18-03-2023,Rejected,
24567,Associate,LinkedIn,15-09-2024,Rejected,
24568,Executive,Walk-in,18-10-2023,Unknown,
24569,Intern,LinkedIn,25-02-2023,Rejected,
24570,Associate,Walk-in,01-02-2025,Hired,Pending
24571,Executive,Walk-in,25-05-2024,Rejected,
24572,Intern,LinkedIn,14-05-2023,Rejected,
24573,Associate,Referral,04-09-2023,Unknown,
24574,Manager,Job Portal,21-10-2023,Unknown,
24575,Associate,Referral,11-06-2025,Unknown,
